Tiempo (s)	Voltaje (V)
50.061000	2.531982
50.062000	2.497119
50.063000	2.464838
50.064000	2.440950
50.065000	2.429975
50.066000	2.422228
50.067000	2.430621
50.068000	2.460642
50.069000	2.511645
50.070000	2.577821
50.071000	2.657554
50.072000	2.746649
50.073000	2.816698
50.074000	2.842200
50.075000	2.817344
50.076000	2.756011
50.077000	2.670467
50.078000	2.574916
50.079000	2.479042
50.080000	2.404150
50.081000	2.364122
50.082000	2.351856
50.083000	2.364768
50.084000	2.408024
50.085000	2.482915
50.086000	2.579112
50.087000	2.697582
50.088000	2.832193
50.089000	2.947758
50.090000	3.014257
50.091000	3.014902
50.092000	2.957120
50.093000	2.873190
50.094000	2.789583
50.095000	2.707267
50.096000	2.619463
50.097000	2.528108
50.098000	2.441273
50.099000	2.359926
50.100000	2.301820
50.101000	2.289554
50.102000	2.333778
50.103000	2.428361
50.104000	2.559421
50.105000	2.683056
50.106000	2.753751
50.107000	2.765695
50.108000	2.749554
50.109000	2.735996
50.110000	2.722439
50.111000	2.687575
50.112000	2.623337
50.113000	2.545217
50.114000	2.464515
50.115000	2.388978
50.116000	2.324417
50.117000	2.272768
50.118000	2.237904
50.119000	2.223701
50.120000	2.237582
50.121000	2.273736
50.122000	2.326677
50.123000	2.389624
50.124000	2.458382
50.125000	2.521652
50.126000	2.581049
50.127000	2.639154
50.128000	2.690158
50.129000	2.735351
50.130000	2.776993
50.131000	2.801526
50.132000	2.807983
50.133000	2.801849
50.134000	2.781190
50.135000	2.745358
50.136000	2.697260
50.137000	2.644642
50.138000	2.599449
50.139000	2.575884
50.140000	2.574916
50.141000	2.577821
50.142000	2.572656
50.143000	2.564908
50.144000	2.568137
50.145000	2.587505
50.146000	2.618172
50.147000	2.652067
50.148000	2.667238
50.149000	2.649161
50.150000	2.608488
50.151000	2.559098
50.152000	2.505835
50.153000	2.449343
50.154000	2.398663
50.155000	2.361217
50.156000	2.339589
50.157000	2.335392
50.158000	2.338298
50.159000	2.347336
50.160000	2.365413
50.161000	2.389947
50.162000	2.417708
50.163000	2.445470
50.164000	2.470649
50.165000	2.493891
50.166000	2.520361
50.167000	2.548445
50.168000	2.575238
50.169000	2.597512
50.170000	2.614621
50.171000	2.624628
50.172000	2.625274
50.173000	2.620431
50.174000	2.617849
50.175000	2.616558
50.176000	2.612684
50.177000	2.606228
50.178000	2.598480
50.179000	2.592024
50.180000	2.588151
50.181000	2.587182
50.182000	2.586859
50.183000	2.587505
50.184000	2.590410
50.185000	2.593638
50.186000	2.598803
50.187000	2.602677
50.188000	2.604614
50.189000	2.602677
50.190000	2.598480
50.191000	2.595898
50.192000	2.595898
50.193000	2.596544
50.194000	2.598803
50.195000	2.600417
50.196000	2.604291
50.197000	2.608488
50.198000	2.613007
50.199000	2.618172
50.200000	2.622045
50.201000	2.621723
50.202000	2.622045
50.203000	2.623014
50.204000	2.625919
50.205000	2.628824
50.206000	2.629470
50.207000	2.619140
50.208000	2.597512
50.209000	2.575561
50.210000	2.556193
50.211000	2.540375
50.212000	2.526494
50.213000	2.520684
50.214000	2.532305
50.215000	2.553287
50.216000	2.574916
50.217000	2.595575
50.218000	2.613652
50.219000	2.626888
50.220000	2.633021
50.221000	2.633344
50.222000	2.632052
50.223000	2.630761
50.224000	2.629793
50.225000	2.627533
50.226000	2.623337
50.227000	2.619140
50.228000	2.612361
50.229000	2.603968
50.230000	2.592993
50.231000	2.582986
50.232000	2.573624
50.233000	2.566523
50.234000	2.559421
50.235000	2.553610
50.236000	2.549414
50.237000	2.550059
50.238000	2.551351
50.239000	2.556516
50.240000	2.560712
50.241000	2.566200
50.242000	2.571687
50.243000	2.576530
50.244000	2.574916
50.245000	2.567491
50.246000	2.564586
50.247000	2.571365
50.248000	2.579758
50.249000	2.583954
50.250000	2.584600
50.251000	2.583954
50.252000	2.582663
50.253000	2.580080
50.254000	2.578789
50.255000	2.580403
50.256000	2.582340
50.257000	2.581694
50.258000	2.576530
50.259000	2.570073
50.260000	2.565231
50.261000	2.560066
50.262000	2.554901
50.263000	2.554901
50.264000	2.566523
50.265000	2.587828
50.266000	2.612684
50.267000	2.636895
50.268000	2.655940
50.269000	2.660137
50.270000	2.644319
50.271000	2.613330
50.272000	2.576207
50.273000	2.542958
50.274000	2.514873
50.275000	2.493245
50.276000	2.480656
50.277000	2.475814
50.278000	2.474522
50.279000	2.474845
50.280000	2.476136
50.281000	2.479365
50.282000	2.482270
50.283000	2.486466
50.284000	2.490017
50.285000	2.493245
50.286000	2.496473
50.287000	2.499056
50.288000	2.501638
50.289000	2.504543
50.290000	2.508740
50.291000	2.516165
50.292000	2.524558
50.293000	2.533919
50.294000	2.543280
50.295000	2.551351
50.296000	2.556838
50.297000	2.553287
50.298000	2.540052
50.299000	2.521975
50.300000	2.502607
50.301000	2.485175
50.302000	2.476782
50.303000	2.474845
50.304000	2.478073
50.305000	2.481624
50.306000	2.485821
50.307000	2.489372
50.308000	2.491954
50.309000	2.494536
50.310000	2.494536
50.311000	2.494214
50.312000	2.498410
50.313000	2.501315
50.314000	2.501961
50.315000	2.498733
50.316000	2.493568
50.317000	2.488080
50.318000	2.481947
50.319000	2.476782
50.320000	2.477750
50.321000	2.482915
50.322000	2.488403
50.323000	2.494214
50.324000	2.500347
50.325000	2.501961
50.326000	2.501638
50.327000	2.501638
50.328000	2.501315
50.329000	2.500993
50.330000	2.499701
50.331000	2.498410
50.332000	2.497765
50.333000	2.497765
50.334000	2.498733
50.335000	2.498087
50.336000	2.495505
50.337000	2.489049
50.338000	2.481624
50.339000	2.476782
50.340000	2.477428
50.341000	2.481301
50.342000	2.485821
50.343000	2.490986
50.344000	2.496473
50.345000	2.500993
50.346000	2.505512
50.347000	2.506480
50.348000	2.504543
50.349000	2.508094
50.350000	2.520684
50.351000	2.532305
50.352000	2.539407
50.353000	2.540052
50.354000	2.533273
50.355000	2.524558
50.356000	2.513259
50.357000	2.497765
50.358000	2.475168
50.359000	2.449021
50.360000	2.426101
50.361000	2.403828
50.362000	2.383813
50.363000	2.361540
50.364000	2.338298
50.365000	2.313441
50.366000	2.292782
50.367000	2.281483
50.368000	2.274705
50.369000	2.269862
50.370000	2.269862
50.371000	2.273090
50.372000	2.275996
50.373000	2.278255
50.374000	2.280515
50.375000	2.281161
50.376000	2.281483
50.377000	2.286326
50.378000	2.291813
50.379000	2.296333
50.380000	2.304080
50.381000	2.314087
50.382000	2.320866
50.383000	2.324417
50.384000	2.327322
50.385000	2.329259
50.386000	2.333778
50.387000	2.338298
50.388000	2.340557
50.389000	2.339266
50.390000	2.333133
50.391000	2.321189
50.392000	2.304080
50.393000	2.291491
50.394000	2.290199
50.395000	2.290199
50.396000	2.283420
50.397000	2.271476
50.398000	2.257273
50.399000	2.244361
50.400000	2.234676
50.401000	2.227252
50.402000	2.223701
50.403000	2.221764
50.404000	2.221441
50.405000	2.220796
50.406000	2.219827
50.407000	2.220473
50.408000	2.223055
50.409000	2.225961
50.410000	2.228543
50.411000	2.233708
50.412000	2.241778
50.413000	2.250171
50.414000	2.258564
50.415000	2.266312
50.416000	2.271476
50.417000	2.274705
50.418000	2.275996
50.419000	2.275350
50.420000	2.271154
50.421000	2.268571
50.422000	2.265343
50.423000	2.263406
50.424000	2.261792
50.425000	2.260178
50.426000	2.261792
50.427000	2.262438
50.428000	2.263406
50.429000	2.265989
50.430000	2.271799
50.431000	2.277933
50.432000	2.283098
50.433000	2.286648
50.434000	2.288585
50.435000	2.287617
50.436000	2.284712
50.437000	2.281161
50.438000	2.275673
50.439000	2.267926
50.440000	2.259210
50.441000	2.251785
50.442000	2.244361
50.443000	2.237582
50.444000	2.236613
50.445000	2.243392
50.446000	2.256305
50.447000	2.270831
50.448000	2.284389
50.449000	2.294396
50.450000	2.299884
50.451000	2.301175
50.452000	2.298592
50.453000	2.295364
50.454000	2.290522
50.455000	2.285357
50.456000	2.281806
50.457000	2.279869
50.458000	2.281161
50.459000	2.284389
50.460000	2.286971
50.461000	2.292136
50.462000	2.298269
50.463000	2.307308
50.464000	2.312796
50.465000	2.316347
50.466000	2.310536
50.467000	2.299884
50.468000	2.288585
50.469000	2.281161
50.470000	2.279224
50.471000	2.279547
50.472000	2.286003
50.473000	2.290845
50.474000	2.296010
50.475000	2.301820
50.476000	2.306985
50.477000	2.310213
50.478000	2.310859
50.479000	2.309245
50.480000	2.306985
50.481000	2.305048
50.482000	2.302789
50.483000	2.302789
50.484000	2.302466
50.485000	2.301175
50.486000	2.299561
50.487000	2.300206
50.488000	2.298269
50.489000	2.297624
50.490000	2.301175
50.491000	2.306985
50.492000	2.313764
50.493000	2.323448
50.494000	2.333778
50.495000	2.345077
50.496000	2.352178
50.497000	2.352501
50.498000	2.348950
50.499000	2.341848
50.500000	2.334101
50.501000	2.327968
50.502000	2.323771
50.503000	2.319898
50.504000	2.316992
50.505000	2.315378
50.506000	2.314087
50.507000	2.312473
50.508000	2.308277
50.509000	2.304726
50.510000	2.301498
50.511000	2.298269
50.512000	2.296978
50.513000	2.299561
50.514000	2.304080
50.515000	2.310859
50.516000	2.314733
50.517000	2.316670
50.518000	2.316670
50.519000	2.316024
50.520000	2.315701
50.521000	2.314733
50.522000	2.312796
50.523000	2.311182
50.524000	2.311827
50.525000	2.313441
50.526000	2.317638
50.527000	2.323126
50.528000	2.325385
50.529000	2.326677
50.530000	2.325385
50.531000	2.321189
50.532000	2.315378
50.533000	2.311827
50.534000	2.308922
50.535000	2.310213
50.536000	2.316992
50.537000	2.326677
50.538000	2.334424
50.539000	2.339266
50.540000	2.339266
50.541000	2.338298
50.542000	2.335715
50.543000	2.332164
50.544000	2.329905
50.545000	2.327322
50.546000	2.322803
50.547000	2.320220
50.548000	2.317638
50.549000	2.315055
50.550000	2.313441
50.551000	2.313119
50.552000	2.313764
50.553000	2.314733
50.554000	2.314733
50.555000	2.312150
50.556000	2.309891
50.557000	2.307631
50.558000	2.308599
50.559000	2.307308
50.560000	2.306985
50.561000	2.306985
50.562000	2.308599
50.563000	2.313441
50.564000	2.319575
50.565000	2.328613
50.566000	2.337006
50.567000	2.345077
50.568000	2.353147
50.569000	2.361863
50.570000	2.371224
50.571000	2.377357
50.572000	2.381554
50.573000	2.382845
50.574000	2.381554
50.575000	2.377680
50.576000	2.374452
50.577000	2.370578
50.578000	2.365736
50.579000	2.362185
50.580000	2.358634
50.581000	2.356698
50.582000	2.358312
50.583000	2.364122
50.584000	2.372838
50.585000	2.382199
50.586000	2.388978
50.587000	2.387042
50.588000	2.375098
50.589000	2.358957
50.590000	2.342494
50.591000	2.333133
50.592000	2.328613
50.593000	2.328291
50.594000	2.330550
50.595000	2.331841
50.596000	2.332164
50.597000	2.331519
50.598000	2.333778
50.599000	2.337329
50.600000	2.343140
50.601000	2.349919
50.602000	2.355084
50.603000	2.360249
50.604000	2.362831
50.605000	2.363477
50.606000	2.364445
50.607000	2.363799
50.608000	2.358634
50.609000	2.350564
50.610000	2.339912
50.611000	2.326999
50.612000	2.317638
50.613000	2.312150
50.614000	2.310859
50.615000	2.313119
50.616000	2.317315
50.617000	2.324740
50.618000	2.333778
50.619000	2.343140
50.620000	2.352824
50.621000	2.361863
50.622000	2.367350
50.623000	2.368964
50.624000	2.370256
50.625000	2.372515
50.626000	2.375098
50.627000	2.380263
50.628000	2.383491
50.629000	2.384782
50.630000	2.382522
50.631000	2.376066
50.632000	2.367673
50.633000	2.356698
50.634000	2.347336
50.635000	2.341203
50.636000	2.338298
50.637000	2.337329
50.638000	2.336038
50.639000	2.334101
50.640000	2.335070
50.641000	2.339266
50.642000	2.347659
50.643000	2.359280
50.644000	2.370256
50.645000	2.377680
50.646000	2.384136
50.647000	2.389624
50.648000	2.389301
50.649000	2.382199
50.650000	2.372838
50.651000	2.364445
50.652000	2.356698
50.653000	2.348627
50.654000	2.342171
50.655000	2.339589
50.656000	2.344431
50.657000	2.354438
50.658000	2.366382
50.659000	2.381231
50.660000	2.399954
50.661000	2.422550
50.662000	2.445147
50.663000	2.462256
50.664000	2.475168
50.665000	2.487435
50.666000	2.497765
50.667000	2.506803
50.668000	2.511968
50.669000	2.517133
50.670000	2.517456
50.671000	2.513259
50.672000	2.501315
50.673000	2.483238
50.674000	2.463224
50.675000	2.439982
50.676000	2.414480
50.677000	2.384136
50.678000	2.353470
50.679000	2.326999
50.680000	2.305694
50.681000	2.293105
50.682000	2.292459
50.683000	2.306340
50.684000	2.333133
50.685000	2.368319
50.686000	2.406410
50.687000	2.441596
50.688000	2.467098
50.689000	2.480010
50.690000	2.479687
50.691000	2.474845
50.692000	2.471294
50.693000	2.469035
50.694000	2.464193
50.695000	2.455800
50.696000	2.440628
50.697000	2.419645
50.698000	2.397694
50.699000	2.376712
50.700000	2.366705
50.701000	2.366382
50.702000	2.372192
50.703000	2.373806
50.704000	2.368319
50.705000	2.354115
50.706000	2.338620
50.707000	2.329259
50.708000	2.327645
50.709000	2.334101
50.710000	2.349596
50.711000	2.374775
50.712000	2.412543
50.713000	2.451603
50.714000	2.486143
50.715000	2.507772
50.716000	2.512291
50.717000	2.498410
50.718000	2.473231
50.719000	2.443210
50.720000	2.411575
50.721000	2.375743
50.722000	2.334747
50.723000	2.294719
50.724000	2.267280
50.725000	2.256950
50.726000	2.263406
50.727000	2.280515
50.728000	2.303112
50.729000	2.326999
50.730000	2.355406
50.731000	2.386073
50.732000	2.417708
50.733000	2.445470
50.734000	2.466129
50.735000	2.479365
50.736000	2.487112
50.737000	2.491631
50.738000	2.494859
50.739000	2.490017
50.740000	2.477105
50.741000	2.466775
50.742000	2.463870
50.743000	2.473231
50.744000	2.494859
50.745000	2.524558
50.746000	2.561035
50.747000	2.609779
50.748000	2.665624
50.749000	2.717919
50.750000	2.749232
50.751000	2.752460
50.752000	2.730186
50.753000	2.690803
50.754000	2.641414
50.755000	2.594930
50.756000	2.556193
50.757000	2.528754
50.758000	2.510677
50.759000	2.496150
50.760000	2.485498
50.761000	2.474200
50.762000	2.456768
50.763000	2.435785
50.764000	2.419645
50.765000	2.418999
50.766000	2.437077
50.767000	2.467421
50.768000	2.498410
50.769000	2.523589
50.770000	2.538438
50.771000	2.543926
50.772000	2.540375
50.773000	2.523589
50.774000	2.515196
50.775000	2.518101
50.776000	2.516165
50.777000	2.509708
50.778000	2.497765
50.779000	2.475814
50.780000	2.446438
50.781000	2.418354
50.782000	2.394789
50.783000	2.377680
50.784000	2.366382
50.785000	2.367673
50.786000	2.390915
50.787000	2.442887
50.788000	2.524880
50.789000	2.621400
50.790000	2.703393
50.791000	2.765372
50.792000	2.810888
50.793000	2.834130
50.794000	2.831870
50.795000	2.808628
50.796000	2.766986
50.797000	2.710172
50.798000	2.638186
50.799000	2.557484
50.800000	2.484529
50.801000	2.425456
50.802000	2.383491
50.803000	2.358634
50.804000	2.349273
50.805000	2.349273
50.806000	2.361217
50.807000	2.393821
50.808000	2.446761
50.809000	2.512614
50.810000	2.573301
50.811000	2.606873
50.812000	2.610102
50.813000	2.610424
50.814000	2.622691
50.815000	2.643674
50.816000	2.674663
50.817000	2.698228
50.818000	2.719533
50.819000	2.756656
50.820000	2.805723
50.821000	2.856081
50.822000	2.886425
50.823000	2.885779
50.824000	2.848011
50.825000	2.798298
50.826000	2.766986
50.827000	2.740193
50.828000	2.689189
50.829000	2.627533
50.830000	2.570073
50.831000	2.505835
50.832000	2.445470
50.833000	2.402214
50.834000	2.373161
50.835000	2.363799
50.836000	2.384782
50.837000	2.431589
50.838000	2.478719
50.839000	2.518101
50.840000	2.567168
50.841000	2.632375
50.842000	2.696937
50.843000	2.746972
50.844000	2.775379
50.845000	2.785709
50.846000	2.782804
50.847000	2.752782
50.848000	2.714691
50.849000	2.692417
50.850000	2.677568
50.851000	2.643996
50.852000	2.590733
50.853000	2.534242
50.854000	2.488726
50.855000	2.455477
50.856000	2.452249
50.857000	2.468389
50.858000	2.470649
50.859000	2.480333
50.860000	2.513259
50.861000	2.527140
50.862000	2.517456
50.863000	2.510354
50.864000	2.516810
50.865000	2.528754
50.866000	2.536501
50.867000	2.548123
50.868000	2.564908
50.869000	2.569105
50.870000	2.564263
50.871000	2.539730
50.872000	2.504543
50.873000	2.489694
50.874000	2.488080
50.875000	2.529077
50.876000	2.602354
50.877000	2.638509
50.878000	2.651421
50.879000	2.651744
50.880000	2.630761
50.881000	2.592993
50.882000	2.543603
50.883000	2.490663
50.884000	2.453540
50.885000	2.447084
50.886000	2.470326
50.887000	2.514551
50.888000	2.566523
50.889000	2.630438
50.890000	2.706298
50.891000	2.795070
50.892000	2.869639
50.893000	2.932909
50.894000	2.980685
50.895000	2.982621
50.896000	2.949049
50.897000	2.895463
50.898000	2.810888
50.899000	2.696614
50.900000	2.572010
50.901000	2.455477
50.902000	2.359926
50.903000	2.292459
50.904000	2.253076
50.905000	2.231126
50.906000	2.218213
50.907000	2.213048
50.908000	2.217890
50.909000	2.248880
50.910000	2.301820
50.911000	2.386719
50.912000	2.492922
